n,m,algorithm,density,order,trial,match_size,opt_size,cr,time_ns,is_valid,seed
8192,737280,hopcroft_karp,medium,adversarial,9,8192,8192,1.0,249550099,True,3526019998
8192,737280,greedy,medium,adversarial,10,8098,8192,0.988525390625,3036685,True,2064479099
8192,737280,ranking,medium,adversarial,10,8083,8192,0.9866943359375,47039918,True,2064479099
8192,737280,hopcroft_karp,medium,adversarial,10,8192,8192,1.0,364084783,True,2064479099
8192,737280,greedy,medium,adversarial,11,8096,8192,0.98828125,3412749,True,2869929806
8192,737280,ranking,medium,adversarial,11,8080,8192,0.986328125,49716919,True,2869929806
8192,737280,hopcroft_karp,medium,adversarial,11,8192,8192,1.0,248710342,True,2869929806
8192,737280,greedy,medium,adversarial,12,8105,8192,0.9893798828125,4537484,True,2229464368
8192,737280,ranking,medium,adversarial,12,8078,8192,0.986083984375,55593799,True,2229464368
8192,737280,hopcroft_karp,medium,adversarial,12,8192,8192,1.0,263226067,True,2229464368
8192,737280,greedy,medium,adversarial,13,8090,8192,0.987548828125,3238491,True,2680965164
8192,737280,ranking,medium,adversarial,13,8071,8192,0.9852294921875,48062414,True,2680965164
8192,737280,hopcroft_karp,medium,adversarial,13,8192,8192,1.0,360109124,True,2680965164
8192,737280,greedy,medium,adversarial,14,8085,8192,0.9869384765625,3975611,True,3573507030
8192,737280,ranking,medium,adversarial,14,8071,8192,0.9852294921875,47758374,True,3573507030
8192,737280,hopcroft_karp,medium,adversarial,14,8192,8192,1.0,243459053,True,3573507030
8192,737280,greedy,medium,adversarial,15,8094,8192,0.988037109375,3270487,True,2081805768
8192,737280,ranking,medium,adversarial,15,8079,8192,0.9862060546875,48224168,True,2081805768
8192,737280,hopcroft_karp,medium,adversarial,15,8192,8192,1.0,243031112,True,2081805768
8192,737280,greedy,medium,adversarial,16,8095,8192,0.9881591796875,3213594,True,725502864
8192,737280,ranking,medium,adversarial,16,8073,8192,0.9854736328125,47576820,True,725502864
8192,737280,hopcroft_karp,medium,adversarial,16,8192,8192,1.0,363627044,True,725502864
8192,737280,greedy,medium,adversarial,17,8103,8192,0.9891357421875,3158093,True,3127810480
8192,737280,ranking,medium,adversarial,17,8073,8192,0.9854736328125,47297840,True,3127810480
8192,737280,hopcroft_karp,medium,adversarial,17,8192,8192,1.0,244457966,True,3127810480
8192,737280,greedy,medium,adversarial,18,8093,8192,0.9879150390625,3836040,True,3451388914
8192,737280,ranking,medium,adversarial,18,8075,8192,0.9857177734375,46123612,True,3451388914
8192,737280,hopcroft_karp,medium,adversarial,18,8192,8192,1.0,243385723,True,3451388914
8192,737280,greedy,medium,adversarial,19,8079,8192,0.9862060546875,3344489,True,804193456
8192,737280,ranking,medium,adversarial,19,8070,8192,0.985107421875,46368026,True,804193456
8192,737280,hopcroft_karp,medium,adversarial,19,8192,8192,1.0,245291995,True,804193456
8192,737280,greedy,medium,adversarial,20,8096,8192,0.98828125,5378306,True,3423156151
8192,737280,ranking,medium,adversarial,20,8077,8192,0.9859619140625,47780411,True,3423156151
8192,737280,hopcroft_karp,medium,adversarial,20,8192,8192,1.0,247613044,True,3423156151
8192,737280,greedy,medium,adversarial,21,8102,8192,0.989013671875,3019368,True,462555132
8192,737280,ranking,medium,adversarial,21,8077,8192,0.9859619140625,48094441,True,462555132
8192,737280,hopcroft_karp,medium,adversarial,21,8192,8192,1.0,348908283,True,462555132
8192,737280,greedy,medium,adversarial,22,8097,8192,0.9884033203125,5169785,True,1814631570
8192,737280,ranking,medium,adversarial,22,8082,8192,0.986572265625,47730987,True,1814631570
8192,737280,hopcroft_karp,medium,adversarial,22,8192,8192,1.0,246238328,True,1814631570
8192,737280,greedy,medium,adversarial,23,8104,8192,0.9892578125,3205388,True,1155676580
8192,737280,ranking,medium,adversarial,23,8069,8192,0.9849853515625,47702112,True,1155676580
8192,737280,hopcroft_karp,medium,adversarial,23,8192,8192,1.0,245884015,True,1155676580
8192,737280,greedy,medium,adversarial,24,8101,8192,0.9888916015625,3100505,True,2743171592
8192,737280,ranking,medium,adversarial,24,8075,8192,0.9857177734375,48541143,True,2743171592
8192,737280,hopcroft_karp,medium,adversarial,24,8192,8192,1.0,368906517,True,2743171592
8192,737280,greedy,medium,adversarial,25,8084,8192,0.98681640625,3199347,True,3309352270
8192,737280,ranking,medium,adversarial,25,8073,8192,0.9854736328125,46411620,True,3309352270
8192,737280,hopcroft_karp,medium,adversarial,25,8192,8192,1.0,368587869,True,3309352270
8192,737280,greedy,medium,adversarial,26,8095,8192,0.9881591796875,3257997,True,2013675610
8192,737280,ranking,medium,adversarial,26,8064,8192,0.984375,49825609,True,2013675610
8192,737280,hopcroft_karp,medium,adversarial,26,8192,8192,1.0,352354570,True,2013675610
8192,737280,greedy,medium,adversarial,27,8088,8192,0.9873046875,3130047,True,3860140881
8192,737280,ranking,medium,adversarial,27,8071,8192,0.9852294921875,46742996,True,3860140881
8192,737280,hopcroft_karp,medium,adversarial,27,8192,8192,1.0,328606521,True,3860140881
8192,737280,greedy,medium,adversarial,28,8108,8192,0.98974609375,3323309,True,3273034292
8192,737280,ranking,medium,adversarial,28,8066,8192,0.984619140625,48072151,True,3273034292
8192,737280,hopcroft_karp,medium,adversarial,28,8192,8192,1.0,346302652,True,3273034292
8192,737280,greedy,medium,adversarial,29,8095,8192,0.9881591796875,3233622,True,2944945451
8192,737280,ranking,medium,adversarial,29,8075,8192,0.9857177734375,45908805,True,2944945451
8192,737280,hopcroft_karp,medium,adversarial,29,8192,8192,1.0,361354249,True,2944945451
8192,33553165,greedy,dense,random,0,8192,8192,1.0,397090965,True,1282705126
8192,33553165,ranking,dense,random,0,8191,8192,0.9998779296875,1376451795,True,1282705126
8192,33553165,hopcroft_karp,dense,random,0,8192,8192,1.0,10384167152,True,1282705126
8192,33559783,greedy,dense,random,1,8191,8192,0.9998779296875,399026540,True,3073248642
8192,33559783,ranking,dense,random,1,8192,8192,1.0,1360378768,True,3073248642
8192,33559783,hopcroft_karp,dense,random,1,8192,8192,1.0,10721217979,True,3073248642
8192,33552019,greedy,dense,random,2,8191,8192,0.9998779296875,404383199,True,529649502
8192,33552019,ranking,dense,random,2,8191,8192,0.9998779296875,1401377018,True,529649502
8192,33552019,hopcroft_karp,dense,random,2,8192,8192,1.0,11617110406,True,529649502
8192,33553366,greedy,dense,random,3,8191,8192,0.9998779296875,408114018,True,1594527686
8192,33553366,ranking,dense,random,3,8192,8192,1.0,1420337042,True,1594527686
8192,33553366,hopcroft_karp,dense,random,3,8192,8192,1.0,6533449716,True,1594527686
8192,33548609,greedy,dense,random,4,8191,8192,0.9998779296875,409895247,True,3699793664
8192,33548609,ranking,dense,random,4,8191,8192,0.9998779296875,1455703033,True,3699793664
8192,33548609,hopcroft_karp,dense,random,4,8192,8192,1.0,6543651139,True,3699793664
8192,33555601,greedy,dense,random,5,8191,8192,0.9998779296875,405755773,True,3920947008
8192,33555601,ranking,dense,random,5,8191,8192,0.9998779296875,1434738968,True,3920947008
8192,33555601,hopcroft_karp,dense,random,5,8192,8192,1.0,6661750507,True,3920947008
8192,33560088,greedy,dense,random,6,8192,8192,1.0,411064506,True,2369014926
8192,33560088,ranking,dense,random,6,8191,8192,0.9998779296875,1428218070,True,2369014926
8192,33560088,hopcroft_karp,dense,random,6,8192,8192,1.0,6621678602,True,2369014926
8192,33557684,greedy,dense,random,7,8191,8192,0.9998779296875,409057249,True,2649216350
8192,33557684,ranking,dense,random,7,8191,8192,0.9998779296875,1374825457,True,2649216350
8192,33557684,hopcroft_karp,dense,random,7,8192,8192,1.0,11507336582,True,2649216350
8192,33561818,greedy,dense,random,8,8190,8192,0.999755859375,410192311,True,771818483
8192,33561818,ranking,dense,random,8,8190,8192,0.999755859375,1418060758,True,771818483
8192,33561818,hopcroft_karp,dense,random,8,8192,8192,1.0,10439762966,True,771818483
8192,33550522,greedy,dense,random,9,8191,8192,0.9998779296875,480630477,True,3380933698
8192,33550522,ranking,dense,random,9,8191,8192,0.9998779296875,1422560690,True,3380933698
8192,33550522,hopcroft_karp,dense,random,9,8192,8192,1.0,11604112228,True,3380933698
8192,33551393,greedy,dense,random,10,8192,8192,1.0,411433821,True,1155516926
8192,33551393,ranking,dense,random,10,8191,8192,0.9998779296875,1426983846,True,1155516926
8192,33551393,hopcroft_karp,dense,random,10,8192,8192,1.0,10329496706,True,1155516926
8192,33548848,greedy,dense,random,11,8190,8192,0.999755859375,411155164,True,2750701129
8192,33548848,ranking,dense,random,11,8191,8192,0.9998779296875,1426636278,True,2750701129
8192,33548848,hopcroft_karp,dense,random,11,8192,8192,1.0,10802751391,True,2750701129
8192,33550368,greedy,dense,random,12,8192,8192,1.0,411859867,True,2855869119
8192,33550368,ranking,dense,random,12,8191,8192,0.9998779296875,1461443551,True,2855869119
8192,33550368,hopcroft_karp,dense,random,12,8192,8192,1.0,10596601060,True,2855869119
8192,33552682,greedy,dense,random,13,8191,8192,0.9998779296875,409991331,True,3107772779
8192,33552682,ranking,dense,random,13,8191,8192,0.9998779296875,1442107625,True,3107772779
8192,33552682,hopcroft_karp,dense,random,13,8192,8192,1.0,10628867092,True,3107772779
8192,33563763,greedy,dense,random,14,8192,8192,1.0,409995072,True,3693434355
8192,33563763,ranking,dense,random,14,8190,8192,0.999755859375,1453808404,True,3693434355
8192,33563763,hopcroft_karp,dense,random,14,8192,8192,1.0,11011153869,True,3693434355
8192,33554640,greedy,dense,random,15,8191,8192,0.9998779296875,409759602,True,4158313873
8192,33554640,ranking,dense,random,15,8192,8192,1.0,1473832847,True,4158313873
8192,33554640,hopcroft_karp,dense,random,15,8192,8192,1.0,6582687178,True,4158313873
8192,33553114,greedy,dense,random,16,8191,8192,0.9998779296875,414398324,True,2144070105
8192,33553114,ranking,dense,random,16,8191,8192,0.9998779296875,1443143162,True,2144070105
8192,33553114,hopcroft_karp,dense,random,16,8192,8192,1.0,6640210358,True,2144070105
8192,33558838,greedy,dense,random,17,8191,8192,0.9998779296875,415362841,True,2556159593
8192,33558838,ranking,dense,random,17,8192,8192,1.0,1466978484,True,2556159593
8192,33558838,hopcroft_karp,dense,random,17,8192,8192,1.0,10422590520,True,2556159593
8192,33550152,greedy,dense,random,18,8191,8192,0.9998779296875,415105509,True,759368381
8192,33550152,ranking,dense,random,18,8192,8192,1.0,1430879064,True,759368381
8192,33550152,hopcroft_karp,dense,random,18,8192,8192,1.0,10269923714,True,759368381
8192,33556779,greedy,dense,random,19,8192,8192,1.0,411474543,True,2740641513
8192,33556779,ranking,dense,random,19,8192,8192,1.0,1394753835,True,2740641513
8192,33556779,hopcroft_karp,dense,random,19,8192,8192,1.0,11416482298,True,2740641513
8192,33559885,greedy,dense,random,20,8191,8192,0.9998779296875,445171580,True,1492738345
8192,33559885,ranking,dense,random,20,8191,8192,0.9998779296875,1415809198,True,1492738345
8192,33559885,hopcroft_karp,dense,random,20,8192,8192,1.0,10197891155,True,1492738345
8192,33552300,greedy,dense,random,21,8191,8192,0.9998779296875,395268632,True,3621112396
8192,33552300,ranking,dense,random,21,8191,8192,0.9998779296875,1412206129,True,3621112396
8192,33552300,hopcroft_karp,dense,random,21,8192,8192,1.0,6296292270,True,3621112396
8192,33558430,greedy,dense,random,22,8190,8192,0.999755859375,393653163,True,4204321154
8192,33558430,ranking,dense,random,22,8191,8192,0.9998779296875,1367587045,True,4204321154
8192,33558430,hopcroft_karp,dense,random,22,8192,8192,1.0,6289025014,True,4204321154
8192,33552425,greedy,dense,random,23,8191,8192,0.9998779296875,391258609,True,4013010793
8192,33552425,ranking,dense,random,23,8190,8192,0.999755859375,1348637252,True,4013010793
8192,33552425,hopcroft_karp,dense,random,23,8192,8192,1.0,10403565727,True,4013010793
8192,33551850,greedy,dense,random,24,8191,8192,0.9998779296875,390892543,True,2904471954
8192,33551850,ranking,dense,random,24,8191,8192,0.9998779296875,1388171169,True,2904471954
8192,33551850,hopcroft_karp,dense,random,24,8192,8192,1.0,9863240755,True,2904471954
8192,33556611,greedy,dense,random,25,8191,8192,0.9998779296875,389887018,True,4109187751
8192,33556611,ranking,dense,random,25,8190,8192,0.999755859375,1417648092,True,4109187751
8192,33556611,hopcroft_karp,dense,random,25,8192,8192,1.0,6402115054,True,4109187751
8192,33555387,greedy,dense,random,26,8192,8192,1.0,395910554,True,3269883279
8192,33555387,ranking,dense,random,26,8192,8192,1.0,1343270448,True,3269883279
8192,33555387,hopcroft_karp,dense,random,26,8192,8192,1.0,10523959986,True,3269883279
8192,33558710,greedy,dense,random,27,8191,8192,0.9998779296875,419737636,True,4263310068
8192,33558710,ranking,dense,random,27,8191,8192,0.9998779296875,1401372010,True,4263310068
8192,33558710,hopcroft_karp,dense,random,27,8192,8192,1.0,10418692829,True,4263310068
8192,33551406,greedy,dense,random,28,8191,8192,0.9998779296875,414552232,True,3856776195
8192,33551406,ranking,dense,random,28,8192,8192,1.0,1384404138,True,3856776195
8192,33551406,hopcroft_karp,dense,random,28,8192,8192,1.0,11001338344,True,3856776195
8192,33555953,greedy,dense,random,29,8191,8192,0.9998779296875,416613485,True,3111807231
8192,33555953,ranking,dense,random,29,8191,8192,0.9998779296875,1402354558,True,3111807231
8192,33555953,hopcroft_karp,dense,random,29,8192,8192,1.0,10460158376,True,3111807231
8192,33563466,greedy,dense,adversarial,0,8191,8192,0.9998779296875,429454067,True,738627205
8192,33563466,ranking,dense,adversarial,0,8191,8192,0.9998779296875,1218643869,True,738627205
8192,33563466,hopcroft_karp,dense,adversarial,0,8192,8192,1.0,10320571835,True,738627205
8192,33550603,greedy,dense,adversarial,1,8191,8192,0.9998779296875,435529030,True,2393951318
8192,33550603,ranking,dense,adversarial,1,8191,8192,0.9998779296875,1249095495,True,2393951318
8192,33550603,hopcroft_karp,dense,adversarial,1,8192,8192,1.0,10107675550,True,2393951318
8192,33558152,greedy,dense,adversarial,2,8191,8192,0.9998779296875,431590472,True,2216592677
8192,33558152,ranking,dense,adversarial,2,8191,8192,0.9998779296875,1240172602,True,2216592677
8192,33558152,hopcroft_karp,dense,adversarial,2,8192,8192,1.0,6563416477,True,2216592677
8192,33559762,greedy,dense,adversarial,3,8192,8192,1.0,434214326,True,1542197900
8192,33559762,ranking,dense,adversarial,3,8191,8192,0.9998779296875,1223780947,True,1542197900
8192,33559762,hopcroft_karp,dense,adversarial,3,8192,8192,1.0,10886262514,True,1542197900
8192,33559828,greedy,dense,adversarial,4,8191,8192,0.9998779296875,429702886,True,535981079
8192,33559828,ranking,dense,adversarial,4,8192,8192,1.0,1216409680,True,535981079
8192,33559828,hopcroft_karp,dense,adversarial,4,8192,8192,1.0,6644630793,True,535981079
8192,33550561,greedy,dense,adversarial,5,8192,8192,1.0,453818924,True,1221408181
8192,33550561,ranking,dense,adversarial,5,8192,8192,1.0,1242770385,True,1221408181
8192,33550561,hopcroft_karp,dense,adversarial,5,8192,8192,1.0,10281445252,True,1221408181
8192,33551969,greedy,dense,adversarial,6,8191,8192,0.9998779296875,428001784,True,3092893375
8192,33551969,ranking,dense,adversarial,6,8190,8192,0.999755859375,1218703270,True,3092893375
8192,33551969,hopcroft_karp,dense,adversarial,6,8192,8192,1.0,10954123263,True,3092893375
8192,33545478,greedy,dense,adversarial,7,8190,8192,0.999755859375,432275721,True,1184211559
8192,33545478,ranking,dense,adversarial,7,8191,8192,0.9998779296875,1240078124,True,1184211559
8192,33545478,hopcroft_karp,dense,adversarial,7,8192,8192,1.0,6579953296,True,1184211559
8192,33558565,greedy,dense,adversarial,8,8191,8192,0.9998779296875,433914080,True,4287225595
8192,33558565,ranking,dense,adversarial,8,8191,8192,0.9998779296875,1231294424,True,4287225595
8192,33558565,hopcroft_karp,dense,adversarial,8,8192,8192,1.0,10120785553,True,4287225595
8192,33549808,greedy,dense,adversarial,9,8191,8192,0.9998779296875,443784068,True,3668004590
8192,33549808,ranking,dense,adversarial,9,8190,8192,0.999755859375,1231069097,True,3668004590
8192,33549808,hopcroft_karp,dense,adversarial,9,8192,8192,1.0,11733212910,True,3668004590
8192,33558551,greedy,dense,adversarial,10,8192,8192,1.0,433950290,True,1340086367
8192,33558551,ranking,dense,adversarial,10,8191,8192,0.9998779296875,1247070897,True,1340086367
8192,33558551,hopcroft_karp,dense,adversarial,10,8192,8192,1.0,10253311333,True,1340086367
8192,33552970,greedy,dense,adversarial,11,8191,8192,0.9998779296875,410478205,True,4084881649
8192,33552970,ranking,dense,adversarial,11,8191,8192,0.9998779296875,1188334448,True,4084881649
8192,33552970,hopcroft_karp,dense,adversarial,11,8192,8192,1.0,9878366666,True,4084881649
8192,33557483,greedy,dense,adversarial,12,8190,8192,0.999755859375,411133064,True,3736031181
8192,33557483,ranking,dense,adversarial,12,8192,8192,1.0,1196819236,True,3736031181
8192,33557483,hopcroft_karp,dense,adversarial,12,8192,8192,1.0,9872354919,True,3736031181
8192,33557744,greedy,dense,adversarial,13,8191,8192,0.9998779296875,413930005,True,64765330
8192,33557744,ranking,dense,adversarial,13,8191,8192,0.9998779296875,1214778834,True,64765330
8192,33557744,hopcroft_karp,dense,adversarial,13,8192,8192,1.0,6350138060,True,64765330
8192,33550155,greedy,dense,adversarial,14,8191,8192,0.9998779296875,417055193,True,3411216448
8192,33550155,ranking,dense,adversarial,14,8191,8192,0.9998779296875,1191316654,True,3411216448
8192,33550155,hopcroft_karp,dense,adversarial,14,8192,8192,1.0,10921492659,True,3411216448
8192,33554334,greedy,dense,adversarial,15,8191,8192,0.9998779296875,413162505,True,2795422617
8192,33554334,ranking,dense,adversarial,15,8190,8192,0.999755859375,1204323571,True,2795422617
8192,33554334,hopcroft_karp,dense,adversarial,15,8192,8192,1.0,10330731382,True,2795422617
8192,33554236,greedy,dense,adversarial,16,8191,8192,0.9998779296875,420292292,True,207546381
8192,33554236,ranking,dense,adversarial,16,8190,8192,0.999755859375,1177867686,True,207546381
8192,33554236,hopcroft_karp,dense,adversarial,16,8192,8192,1.0,9738514133,True,207546381
8192,33548872,greedy,dense,adversarial,17,8191,8192,0.9998779296875,411480014,True,4085175023
8192,33548872,ranking,dense,adversarial,17,8190,8192,0.999755859375,1206128279,True,4085175023
8192,33548872,hopcroft_karp,dense,adversarial,17,8192,8192,1.0,10280862108,True,4085175023
8192,33558422,greedy,dense,adversarial,18,8190,8192,0.999755859375,413613045,True,2833986903
8192,33558422,ranking,dense,adversarial,18,8191,8192,0.9998779296875,1185405823,True,2833986903
8192,33558422,hopcroft_karp,dense,adversarial,18,8192,8192,1.0,10298835488,True,2833986903
8192,33562710,greedy,dense,adversarial,19,8191,8192,0.9998779296875,450545339,True,2445630201
8192,33562710,ranking,dense,adversarial,19,8192,8192,1.0,1218149326,True,2445630201
8192,33562710,hopcroft_karp,dense,adversarial,19,8192,8192,1.0,6445000185,True,2445630201
8192,33554521,greedy,dense,adversarial,20,8190,8192,0.999755859375,419758283,True,3726260972
8192,33554521,ranking,dense,adversarial,20,8191,8192,0.9998779296875,1215369173,True,3726260972
8192,33554521,hopcroft_karp,dense,adversarial,20,8192,8192,1.0,6325200477,True,3726260972
8192,33553714,greedy,dense,adversarial,21,8189,8192,0.9996337890625,414832825,True,2056082143
8192,33553714,ranking,dense,adversarial,21,8191,8192,0.9998779296875,1212636037,True,2056082143
8192,33553714,hopcroft_karp,dense,adversarial,21,8192,8192,1.0,9830653175,True,2056082143
8192,33550732,greedy,dense,adversarial,22,8191,8192,0.9998779296875,424053745,True,277868770
8192,33550732,ranking,dense,adversarial,22,8191,8192,0.9998779296875,1209714446,True,277868770
8192,33550732,hopcroft_karp,dense,adversarial,22,8192,8192,1.0,10461520985,True,277868770
8192,33558098,greedy,dense,adversarial,23,8191,8192,0.9998779296875,413891241,True,1418409958
8192,33558098,ranking,dense,adversarial,23,8191,8192,0.9998779296875,1214737164,True,1418409958
8192,33558098,hopcroft_karp,dense,adversarial,23,8192,8192,1.0,10242309784,True,1418409958
8192,33550018,greedy,dense,adversarial,24,8192,8192,1.0,421189402,True,3587808609
8192,33550018,ranking,dense,adversarial,24,8192,8192,1.0,1185821892,True,3587808609
8192,33550018,hopcroft_karp,dense,adversarial,24,8192,8192,1.0,10445467856,True,3587808609
8192,33550205,greedy,dense,adversarial,25,8191,8192,0.9998779296875,414669386,True,1405140909
8192,33550205,ranking,dense,adversarial,25,8192,8192,1.0,1189752548,True,1405140909
8192,33550205,hopcroft_karp,dense,adversarial,25,8192,8192,1.0,10024251790,True,1405140909
8192,33551949,greedy,dense,adversarial,26,8190,8192,0.999755859375,415463909,True,461530994
8192,33551949,ranking,dense,adversarial,26,8191,8192,0.9998779296875,1179299253,True,461530994
8192,33551949,hopcroft_karp,dense,adversarial,26,8192,8192,1.0,11280205822,True,461530994
8192,33551820,greedy,dense,adversarial,27,8191,8192,0.9998779296875,421753524,True,1171135977
8192,33551820,ranking,dense,adversarial,27,8190,8192,0.999755859375,1292263000,True,1171135977
8192,33551820,hopcroft_karp,dense,adversarial,27,8192,8192,1.0,9991133344,True,1171135977
8192,33546258,greedy,dense,adversarial,28,8191,8192,0.9998779296875,419581230,True,3406579046
8192,33546258,ranking,dense,adversarial,28,8191,8192,0.9998779296875,1189307650,True,3406579046
8192,33546258,hopcroft_karp,dense,adversarial,28,8192,8192,1.0,6382477421,True,3406579046
8192,33557459,greedy,dense,adversarial,29,8191,8192,0.9998779296875,417573074,True,2931481837
8192,33557459,ranking,dense,adversarial,29,8190,8192,0.999755859375,1206847445,True,2931481837
8192,33557459,hopcroft_karp,dense,adversarial,29,8192,8192,1.0,10043109276,True,2931481837
